dr_no,date_occ,date_rptd,time_occ,lat,lon
200113693,2020-06-20T00:00:00.000,2020-06-20T00:00:00.000,1545,34.0374,-118.2701
200307504,2020-02-27T00:00:00.000,2020-02-28T00:00:00.000,1800,34.0183,-118.289
221308840,2022-03-30T00:00:00.000,2022-03-31T00:00:00.000,2340,34.0035,-118.2691
200307334,2020-02-22T00:00:00.000,2020-02-22T00:00:00.000,2200,34.0246,-118.3047
190325144,2019-11-23T00:00:00.000,2019-11-23T00:00:00.000,1150,34.014,-118.2827
190326364,2019-12-12T00:00:00.000,2019-12-12T00:00:00.000,1600,34.0079,-118.2827
190327018,2019-12-21T00:00:00.000,2019-12-21T00:00:00.000,1035,34.0109,-118.2933
190327201,2019-12-23T00:00:00.000,2019-12-23T00:00:00.000,1750,34.0282,-118.276
190327311,2019-12-27T00:00:00.000,2019-12-27T00:00:00.000,1430,34.021,-118.2977
190327329,2019-12-12T00:00:00.000,2019-12-28T00:00:00.000,2155,34.0364,-118.3024
190327459,2019-12-21T00:00:00.000,2019-12-21T00:00:00.000,2330,34.0109,-118.3002
190327475,2019-12-29T00:00:00.000,2019-12-29T00:00:00.000,0700,34.0255,-118.2915
200307465,2020-02-26T00:00:00.000,2020-02-26T00:00:00.000,2350,34.0261,-118.2773
202006674,2020-02-25T00:00:00.000,2020-02-25T00:00:00.000,1455,34.0372,-118.3003
201312555,2020-06-19T00:00:00.000,2020-06-20T00:00:00.000,1842,34.0082,-118.2696
191324456,2019-12-25T00:00:00.000,2019-12-25T00:00:00.000,1910,34.0082,-118.2696
191324789,2019-12-19T00:00:00.000,2019-12-31T00:00:00.000,0805,34.024,-118.2692
191324434,2019-12-25T00:00:00.000,2019-12-25T00:00:00.000,0545,34.0038,-118.2805
200307313,2020-02-24T00:00:00.000,2020-02-24T00:00:00.000,0830,34.0336,-118.284
221309009,2022-04-03T00:00:00.000,2022-04-03T00:00:00.000,1340,34.0289,-118.2686
221309081,2022-04-05T00:00:00.000,2022-04-05T00:00:00.000,0305,34.0324,-118.2717
200304082,2020-01-01T00:00:00.000,2020-01-01T00:00:00.000,0400,34.021,-118.3002
201304011,2019-12-31T00:00:00.000,2020-01-01T00:00:00.000,2345,34.0111,-118.2789
200307250,2020-02-23T00:00:00.000,2020-02-23T00:00:00.000,2225,34.0287,-118.2959
201312674,2020-06-19T00:00:00.000,2020-06-19T00:00:00.000,1100,34.0035,-118.2691
200304225,2020-01-04T00:00:00.000,2020-01-04T00:00:00.000,2125,34.0237,-118.3002
200307544,2020-02-28T00:00:00.000,2020-02-28T00:00:00.000,1358,34.0231,-118.2915
201315977,2020-08-24T00:00:00.000,2020-08-25T00:00:00.000,1525,34.0265,-118.2723
200307300,2020-02-22T00:00:00.000,2020-02-22T00:00:00.000,2305,34.0328,-118.289
202006723,2020-02-25T00:00:00.000,2020-02-25T00:00:00.000,1800,34.04,-118.3018
200307416,2020-02-26T00:00:00.000,2020-02-26T00:00:00.000,1755,34.0173,-118.3002
200209996,2020-05-09T00:00:00.000,2020-05-09T00:00:00.000,1500,34.0401,-118.276
200304072,2020-01-01T00:00:00.000,2020-01-02T00:00:00.000,1245,34.0287,-118.2937
201304544,2020-01-10T00:00:00.000,2020-01-10T00:00:00.000,2025,34.0065,-118.274
201304542,2020-01-06T00:00:00.000,2020-01-06T00:00:00.000,1630,34.0038,-118.274
200322029,2020-12-17T00:00:00.000,2020-12-21T00:00:00.000,1615,34.0237,-118.2977
200304253,2020-01-05T00:00:00.000,2020-01-05T00:00:00.000,1430,34.0215,-118.2868
200310987,2020-05-06T00:00:00.000,2020-05-06T00:00:00.000,1518,34.0155,-118.2915
200307339,2020-02-25T00:00:00.000,2020-02-25T00:00:00.000,1200,34.0304,-118.2915
200311083,2020-05-09T00:00:00.000,2020-05-09T00:00:00.000,1940,34.0064,-118.29
211315353,2021-09-05T00:00:00.000,2021-09-05T00:00:00.000,1710,34.0065,-118.274
200311218,2020-05-11T00:00:00.000,2020-05-12T00:00:00.000,2300,34.0073,-118.298
201304450,2020-01-09T00:00:00.000,2020-01-09T00:00:00.000,0840,34.013,-118.2762
201304274,2020-01-06T00:00:00.000,2020-01-06T00:00:00.000,1340,34.0223,-118.2719
200311329,2020-05-14T00:00:00.000,2020-05-14T00:00:00.000,1320,34.0132,-118.2915
200107458,2020-02-19T00:00:00.000,2020-02-19T00:00:00.000,1930,34.037,-118.2651
200307363,2020-02-25T00:00:00.000,2020-02-25T00:00:00.000,0800,34.0328,-118.2959
200304247,2020-01-05T00:00:00.000,2020-01-05T00:00:00.000,1120,34.0287,-118.2959
220213412,2022-07-17T00:00:00.000,2022-07-17T00:00:00.000,1635,34.0385,-118.2812
200319430,2020-10-26T00:00:00.000,2020-10-27T00:00:00.000,1900,34.0145,-118.3045
200307137,2020-02-21T00:00:00.000,2020-02-21T00:00:00.000,1630,34.0056,-118.2827
200307251,2020-02-23T00:00:00.000,2020-02-23T00:00:00.000,2230,34.0255,-118.2959
200319390,2020-10-25T00:00:00.000,2020-10-25T00:00:00.000,2040,34.0121,-118.2915
200307335,2020-02-21T00:00:00.000,2020-02-23T00:00:00.000,2330,34.0121,-118.2915
200307564,2020-02-27T00:00:00.000,2020-02-27T00:00:00.000,1730,34.0274,-118.3015
201306948,2020-02-22T00:00:00.000,2020-02-22T00:00:00.000,1735,34.0219,-118.2734
210116342,2021-09-05T00:00:00.000,2021-09-05T00:00:00.000,1715,34.0415,-118.2655
200206763,2020-02-24T00:00:00.000,2020-02-24T00:00:00.000,1655,34.0423,-118.2804
200307338,2020-02-22T00:00:00.000,2020-02-24T00:00:00.000,1400,34.0121,-118.3013
201307231,2020-02-27T00:00:00.000,2020-02-27T00:00:00.000,1534,34.021,-118.2779
200108606,2020-03-06T00:00:00.000,2020-03-06T00:00:00.000,1610,34.0406,-118.268
201321674,2020-12-24T00:00:00.000,2020-12-25T00:00:00.000,1830,34.0192,-118.2738
200319385,2020-10-25T00:00:00.000,2020-10-25T00:00:00.000,0845,34.0046,-118.2872
192019410,2019-10-31T00:00:00.000,2019-10-31T00:00:00.000,0750,34.04,-118.3003
200116692,2020-08-20T00:00:00.000,2020-08-20T00:00:00.000,1820,34.0359,-118.2711
200315992,2020-08-16T00:00:00.000,2020-08-16T00:00:00.000,0435,34.0366,-118.284
200315679,2020-08-13T00:00:00.000,2020-08-13T00:00:00.000,0250,34.0309,-118.2821
200315877,2020-08-13T00:00:00.000,2020-08-13T00:00:00.000,1230,34.0365,-118.2768
200315879,2020-08-14T00:00:00.000,2020-08-14T00:00:00.000,2100,34.0073,-118.298
200315881,2020-08-15T00:00:00.000,2020-08-15T00:00:00.000,1000,34.0142,-118.3002
201312608,2020-06-21T00:00:00.000,2020-06-21T00:00:00.000,1300,34.0234,-118.2743
201315753,2020-08-20T00:00:00.000,2020-08-20T00:00:00.000,1053,34.0289,-118.2686
201315763,2020-08-20T00:00:00.000,2020-08-20T00:00:00.000,1113,34.0335,-118.2737
201315769,2020-08-20T00:00:00.000,2020-08-20T00:00:00.000,1820,34.0186,-118.2726
201315832,2020-08-21T00:00:00.000,2020-08-22T00:00:00.000,2130,34.0039,-118.2696
200111224,2020-05-02T00:00:00.000,2020-05-02T00:00:00.000,0915,34.0363,-118.2677
200319326,2020-10-17T00:00:00.000,2020-10-17T00:00:00.000,0020,34.0276,-118.2745
200316133,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,1650,34.0255,-118.3002
201315995,2020-08-25T00:00:00.000,2020-08-25T00:00:00.000,0745,34.0268,-118.2702
200316232,2020-08-24T00:00:00.000,2020-08-24T00:00:00.000,1130,34.0109,-118.3023
201319282,2020-10-30T00:00:00.000,2020-10-31T00:00:00.000,1940,34.012,-118.2728
190301081,2019-11-16T00:00:00.000,2019-11-16T00:00:00.000,1930,34.0112,-118.2827
190326302,2019-12-11T00:00:00.000,2019-12-11T00:00:00.000,1145,34.0255,-118.2915
190327483,2019-12-30T00:00:00.000,2019-12-30T00:00:00.000,1620,34.0073,-118.2959
191320678,2019-10-16T00:00:00.000,2019-10-17T00:00:00.000,2120,34.0039,-118.2665
200104353,2019-12-31T00:00:00.000,2020-01-06T00:00:00.000,1530,34.034,-118.2651
200316469,2020-08-29T00:00:00.000,2020-08-29T00:00:00.000,1815,34.0255,-118.3002
201315951,2020-08-24T00:00:00.000,2020-08-24T00:00:00.000,0030,34.0166,-118.2785
201318965,2020-10-24T00:00:00.000,2020-10-24T00:00:00.000,0807,34.0327,-118.2722
200319439,2020-10-26T00:00:00.000,2020-10-26T00:00:00.000,1900,34.0286,-118.276
210317775,2021-10-23T00:00:00.000,2021-10-23T00:00:00.000,2015,34.0121,-118.3023
200304469,2020-01-08T00:00:00.000,2020-01-08T00:00:00.000,0430,34.0246,-118.2772
200304536,2020-01-10T00:00:00.000,2020-01-10T00:00:00.000,0700,34.0111,-118.2872
200304540,2020-01-09T00:00:00.000,2020-01-09T00:00:00.000,1340,34.0251,-118.287
200304459,2020-01-03T00:00:00.000,2020-01-03T00:00:00.000,1330,34.0182,-118.2915
201315920,2020-08-23T00:00:00.000,2020-08-23T00:00:00.000,1200,34.0082,-118.2728
202004020,2020-01-01T00:00:00.000,2020-01-01T00:00:00.000,0150,34.0421,-118.2879
200311013,2020-05-07T00:00:00.000,2020-05-07T00:00:00.000,1435,34.0121,-118.3023
200316258,2020-08-24T00:00:00.000,2020-08-24T00:00:00.000,1420,34.0109,-118.2915
211309430,2021-05-08T00:00:00.000,2021-05-08T00:00:00.000,1515,34.0048,-118.2653
200304793,2020-01-13T00:00:00.000,2020-01-13T00:00:00.000,1515,34.037,-118.2777
220313850,2022-07-16T00:00:00.000,2022-07-17T00:00:00.000,2355,34.0037,-118.2916
200304647,2020-01-10T00:00:00.000,2020-01-10T00:00:00.000,1200,34.0146,-118.2872
201304770,2020-01-01T00:00:00.000,2020-01-09T00:00:00.000,0815,34.0258,-118.2708
200316042,2020-08-20T00:00:00.000,2020-08-20T00:00:00.000,0740,34.0255,-118.3002
200304803,2019-12-09T00:00:00.000,2020-01-15T00:00:00.000,1445,34.0282,-118.2749
201204892,2018-10-10T00:00:00.000,2020-01-14T00:00:00.000,1455,34.0038,-118.2816
200304663,2020-01-10T00:00:00.000,2020-01-10T00:00:00.000,1845,34.0317,-118.2769
201904725,2020-01-16T00:00:00.000,2020-01-16T00:00:00.000,0800,34.0242,-118.2786
200304220,2020-01-02T00:00:00.000,2020-01-02T00:00:00.000,1200,34.0354,-118.2808
200204773,2020-01-16T00:00:00.000,2020-01-16T00:00:00.000,0630,34.0413,-118.2829
200304802,2019-03-11T00:00:00.000,2020-01-15T00:00:00.000,1600,34.0336,-118.2915
200304569,2020-01-09T00:00:00.000,2020-01-10T00:00:00.000,1350,34.0328,-118.297
202004487,2020-01-11T00:00:00.000,2020-01-11T00:00:00.000,1315,34.0372,-118.3003
201304912,2020-01-16T00:00:00.000,2020-01-16T00:00:00.000,1525,34.0326,-118.2684
200304336,2020-01-05T00:00:00.000,2020-01-05T00:00:00.000,2145,34.0348,-118.2876
200304694,2019-01-11T00:00:00.000,2020-01-13T00:00:00.000,1255,34.0352,-118.284
201304769,2020-01-14T00:00:00.000,2020-01-15T00:00:00.000,1840,34.0169,-118.2771
200304482,2020-01-08T00:00:00.000,2020-01-08T00:00:00.000,1610,34.0046,-118.2827
200311260,2020-04-29T00:00:00.000,2020-04-29T00:00:00.000,1805,34.0037,-118.2937
201304779,2020-01-15T00:00:00.000,2020-01-15T00:00:00.000,0126,34.0234,-118.2743
200116811,2020-08-23T00:00:00.000,2020-08-23T00:00:00.000,0030,34.0395,-118.2657
200105155,2020-01-17T00:00:00.000,2020-01-17T00:00:00.000,1145,34.034,-118.2651
200304888,2020-01-15T00:00:00.000,2020-01-15T00:00:00.000,1100,34.0278,-118.2937
200104855,2020-01-12T00:00:00.000,2020-01-12T00:00:00.000,1530,34.0407,-118.268
210317882,2021-10-26T00:00:00.000,2021-10-26T00:00:00.000,0340,34.0037,-118.3002
200319358,2020-10-24T00:00:00.000,2020-10-25T00:00:00.000,1800,34.01,-118.29
200311148,2020-05-02T00:00:00.000,2020-05-02T00:00:00.000,2033,34.0246,-118.3047
200304645,2020-01-10T00:00:00.000,2020-01-10T00:00:00.000,1510,34.0079,-118.2827
211315014,2021-08-29T00:00:00.000,2021-08-29T00:00:00.000,1430,34.0272,-118.2686
200316219,2020-08-23T00:00:00.000,2020-08-23T00:00:00.000,1800,34.0109,-118.2959
200304449,2020-01-08T00:00:00.000,2020-01-08T00:00:00.000,1720,34.0278,-118.281
200304801,2020-01-13T00:00:00.000,2020-01-13T00:00:00.000,1020,34.0079,-118.2827
201304958,2020-01-17T00:00:00.000,2020-01-17T00:00:00.000,1540,34.0265,-118.2723
210306907,2021-03-02T00:00:00.000,2021-03-02T00:00:00.000,1200,34.0284,-118.284
200316351,2020-08-23T00:00:00.000,2020-08-23T00:00:00.000,1610,34.0311,-118.275
200305012,2020-01-16T00:00:00.000,2020-01-18T00:00:00.000,1320,34.0288,-118.2756
201304899,2020-01-16T00:00:00.000,2020-01-16T00:00:00.000,1930,34.0271,-118.2736
201304913,2020-01-16T00:00:00.000,2020-01-16T00:00:00.000,1415,34.0111,-118.28
200304817,2019-12-15T00:00:00.000,2020-01-13T00:00:00.000,2305,34.0182,-118.2824
200304335,2020-01-05T00:00:00.000,2020-01-05T00:00:00.000,1815,34.0282,-118.276
200304691,2020-01-13T00:00:00.000,2020-01-13T00:00:00.000,0700,34.0364,-118.2964
200304227,2020-01-04T00:00:00.000,2020-01-04T00:00:00.000,2125,34.0237,-118.3002
200304832,2020-01-15T00:00:00.000,2020-01-15T00:00:00.000,1935,34.0146,-118.2872
200104882,2020-01-09T00:00:00.000,2020-01-09T00:00:00.000,1930,34.0407,-118.268
200304334,2020-01-05T00:00:00.000,2020-01-05T00:00:00.000,0600,34.0327,-118.3002
201316002,2020-08-25T00:00:00.000,2020-08-25T00:00:00.000,0955,34.0258,-118.2681
201304901,2020-01-15T00:00:00.000,2020-01-15T00:00:00.000,2320,34.0219,-118.2734
202009476,2020-05-07T00:00:00.000,2020-05-08T00:00:00.000,2055,34.0401,-118.2852
200316399,2020-08-27T00:00:00.000,2020-08-28T00:00:00.000,1800,34.0246,-118.3047
200311147,2020-05-10T00:00:00.000,2020-05-10T00:00:00.000,1645,34.0299,-118.2749
201310731,2020-05-10T00:00:00.000,2020-05-12T00:00:00.000,1040,34.0281,-118.268
202009015,2020-04-27T00:00:00.000,2020-04-27T00:00:00.000,1335,34.0391,-118.2916
200316183,2020-08-23T00:00:00.000,2020-08-23T00:00:00.000,1445,34.0046,-118.2915
200311113,2020-05-09T00:00:00.000,2020-05-09T00:00:00.000,2315,34.0168,-118.2915
211315573,2021-09-09T00:00:00.000,2021-09-09T00:00:00.000,1555,34.0164,-118.2741
200310883,2020-05-05T00:00:00.000,2020-05-05T00:00:00.000,1100,34.0182,-118.2824
200311181,2020-05-11T00:00:00.000,2020-05-11T00:00:00.000,1450,34.0111,-118.2872
201310666,2020-05-10T00:00:00.000,2020-05-11T00:00:00.000,2105,34.0039,-118.2652
200312432,2020-06-08T00:00:00.000,2020-06-08T00:00:00.000,0126,34.0037,-118.3045
200312607,2020-06-07T00:00:00.000,2020-06-07T00:00:00.000,2200,34.0054,-118.2872
210315598,2021-09-07T00:00:00.000,2021-09-09T00:00:00.000,0014,34.0092,-118.29
200311072,2020-05-08T00:00:00.000,2020-05-08T00:00:00.000,2010,34.0109,-118.2915
201316058,2020-08-05T00:00:00.000,2020-08-05T00:00:00.000,1200,34.0323,-118.2734
200307494,2020-02-23T00:00:00.000,2020-02-23T00:00:00.000,1800,34.0073,-118.298
200312772,2020-06-16T00:00:00.000,2020-06-17T00:00:00.000,1750,34.0075,-118.2819
200312935,2020-06-19T00:00:00.000,2020-06-20T00:00:00.000,2330,34.0074,-118.285
200312901,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,1920,34.0255,-118.3002
200311088,2020-05-07T00:00:00.000,2020-05-07T00:00:00.000,1600,34.0305,-118.2943
210307185,2021-03-08T00:00:00.000,2021-03-08T00:00:00.000,1845,34.0219,-118.2959
201207962,2020-02-26T00:00:00.000,2020-02-26T00:00:00.000,1215,34.0037,-118.2871
201304534,2020-01-08T00:00:00.000,2020-01-11T00:00:00.000,1945,34.0169,-118.2783
201306113,2020-02-05T00:00:00.000,2020-02-06T00:00:00.000,2225,34.0218,-118.2665
201307221,2020-02-26T00:00:00.000,2020-02-27T00:00:00.000,1630,34.0075,-118.2775
201307314,2020-02-17T00:00:00.000,2020-02-17T00:00:00.000,0235,34.0086,-118.2692
200311075,2020-05-09T00:00:00.000,2020-05-09T00:00:00.000,0930,34.0073,-118.298
200304286,2020-01-06T00:00:00.000,2020-01-06T00:00:00.000,0720,34.0251,-118.278
200304946,2020-01-16T00:00:00.000,2020-01-17T00:00:00.000,1240,34.0212,-118.2805
200304991,2020-01-17T00:00:00.000,2020-01-18T00:00:00.000,2215,34.0255,-118.2915
200305004,2020-01-17T00:00:00.000,2020-01-17T00:00:00.000,1850,34.0055,-118.2915
200310981,2020-05-06T00:00:00.000,2020-05-06T00:00:00.000,1110,34.029,-118.284
200307881,2020-03-03T00:00:00.000,2020-03-03T00:00:00.000,2200,34.0073,-118.298
201304600,2020-01-09T00:00:00.000,2020-01-12T00:00:00.000,2135,34.0209,-118.2775
201307042,2020-02-21T00:00:00.000,2020-02-24T00:00:00.000,1745,34.0206,-118.2729
200307552,2020-02-28T00:00:00.000,2020-02-28T00:00:00.000,0930,34.0111,-118.2872
211315380,2021-09-06T00:00:00.000,2021-09-06T00:00:00.000,1125,34.021,-118.2711
201307956,2020-03-11T00:00:00.000,2020-03-11T00:00:00.000,1010,34.0302,-118.273
201312238,2020-06-14T00:00:00.000,2020-06-14T00:00:00.000,0638,34.0038,-118.2783
201312914,2020-06-25T00:00:00.000,2020-06-26T00:00:00.000,1750,34.0111,-118.2783
200305067,2020-01-15T00:00:00.000,2020-01-15T00:00:00.000,1750,34.0054,-118.2827
200117041,2020-08-27T00:00:00.000,2020-08-27T00:00:00.000,1655,34.0372,-118.27
200319469,2020-10-26T00:00:00.000,2020-10-27T00:00:00.000,2355,34.0055,-118.2915
201312915,2020-06-25T00:00:00.000,2020-06-26T00:00:00.000,1625,34.0121,-118.274
200311216,2020-05-12T00:00:00.000,2020-05-12T00:00:00.000,1620,34.0037,-118.2878
202004539,2018-10-16T00:00:00.000,2020-01-14T00:00:00.000,0740,34.0385,-118.2878
200305103,2020-01-20T00:00:00.000,2020-01-20T00:00:00.000,1100,34.0146,-118.2872
210307290,2021-03-10T00:00:00.000,2021-03-11T00:00:00.000,2205,34.0276,-118.2745
200316221,2020-08-23T00:00:00.000,2020-08-23T00:00:00.000,2100,34.0109,-118.3002
200210166,2020-05-13T00:00:00.000,2020-05-13T00:00:00.000,0630,34.0417,-118.275
200305037,2020-01-18T00:00:00.000,2020-01-19T00:00:00.000,2155,34.0109,-118.3013
201305015,2020-01-18T00:00:00.000,2020-01-18T00:00:00.000,1445,34.0038,-118.2783
200305073,2020-01-19T00:00:00.000,2020-01-19T00:00:00.000,1405,34.0182,-118.3002
201310741,2020-05-12T00:00:00.000,2020-05-12T00:00:00.000,1150,34.0149,-118.2709
210315566,2021-09-08T00:00:00.000,2021-09-08T00:00:00.000,1440,34.0245,-118.2767
200310996,2020-05-07T00:00:00.000,2020-05-07T00:00:00.000,1800,34.0073,-118.2915
210307014,2021-03-04T00:00:00.000,2021-03-05T00:00:00.000,2315,34.0046,-118.2915
200316211,2020-08-23T00:00:00.000,2020-08-23T00:00:00.000,1825,34.0055,-118.2937
210307062,2021-03-05T00:00:00.000,2021-03-06T00:00:00.000,1715,34.0328,-118.2921
200108325,2020-03-03T00:00:00.000,2020-03-03T00:00:00.000,0700,34.0349,-118.2669
201305291,2020-01-23T00:00:00.000,2020-01-23T00:00:00.000,0735,34.0231,-118.2698
200305055,2020-01-19T00:00:00.000,2020-01-19T00:00:00.000,0430,34.0346,-118.2943
191315391,2019-07-21T00:00:00.000,2019-07-21T00:00:00.000,1550,34.0234,-118.2654
200307690,2020-03-01T00:00:00.000,2020-03-01T00:00:00.000,1615,34.0111,-118.2819
201307579,2020-03-03T00:00:00.000,2020-03-04T00:00:00.000,1730,34.0234,-118.2654
200311037,2020-05-08T00:00:00.000,2020-05-08T00:00:00.000,1825,34.0212,-118.2805
200316130,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,1615,34.0092,-118.2872
200316243,2020-08-20T00:00:00.000,2020-08-24T00:00:00.000,1200,34.0328,-118.2916
200319456,2020-10-27T00:00:00.000,2020-10-27T00:00:00.000,1315,34.0328,-118.2916
200115692,2020-08-01T00:00:00.000,2020-08-01T00:00:00.000,1250,34.0338,-118.2651
202006796,2020-02-28T00:00:00.000,2020-02-28T00:00:00.000,0800,34.0382,-118.2963
201307450,2020-03-02T00:00:00.000,2020-03-03T00:00:00.000,1430,34.0112,-118.2702
200307759,2020-02-29T00:00:00.000,2020-03-01T00:00:00.000,0800,34.0155,-118.2959
200311186,2020-05-03T00:00:00.000,2020-05-03T00:00:00.000,1800,34.0056,-118.2816
200307660,2020-03-01T00:00:00.000,2020-03-01T00:00:00.000,1140,34.0037,-118.2937
201307050,2020-02-23T00:00:00.000,2020-02-23T00:00:00.000,1920,34.0258,-118.2708
200310985,2020-05-05T00:00:00.000,2020-05-07T00:00:00.000,1630,34.0237,-118.3047
200111723,2020-05-14T00:00:00.000,2020-05-14T00:00:00.000,0830,34.0375,-118.27
201310920,2020-05-15T00:00:00.000,2020-05-16T00:00:00.000,1600,34.0263,-118.2691
